report_id,DESCRIPTION,OFFENSE_DATE,LOCATION
222054425,VANDALISM,2009-07-20 18:33:00,BLUE HILL AVE
222054423,M/V - LEAVING SCENE - PROPERTY DAMAGE,2009-07-20 13:43:00,WASHINGTON ST
222054422,M/V - LEAVING SCENE - PROPERTY DAMAGE,2009-07-20 17:10:00,CENTRE ST
222054420,M/V ACCIDENT - PROPERTY DAMAGE,2009-07-20 17:34:00,ARLINGTON ST
222054419,INVESTIGATE PROPERTY,2009-07-19 20:07:00,SUDBURY ST
222054418,SICK ASSIST,2009-07-20 12:47:00,BULLARD ST
222054417,LARCENY THEFT FROM MV - NON-ACCESSORY,2009-07-20 15:45:00,AMERICAN LEGION HWY
222054416,M/V ACCIDENT - POLICE VEHICLE,2009-07-20 17:57:00,"ARLINGTON ST & PUBLIC ALLEY 422
BOSTON  MA 02116
U"
222054413,MISSING PERSON - NOT REPORTED - LOCATED,2009-07-20 09:45:00,KERWIN ST
222054412,TRESPASSING,2009-07-20 15:29:00,MOUNT VERNON ST
222054410,INVESTIGATE PERSON,2009-07-20 16:57:00,WASHINGTON ST
222054409,INVESTIGATE PERSON,2009-07-18 17:00:00,HARRISON AVE
222054408,M/V - LEAVING SCENE - PROPERTY DAMAGE,2009-07-20 14:30:00,FRANKLIN PARK RD
222054407,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,2009-07-20 16:29:00,COURTHOUSE WAY
222054406,LARCENY THEFT OF MV PARTS & ACCESSORIES,2009-07-20 15:45:00,ROWE ST
222054405,PROPERTY - LOST/ MISSING,2009-07-20 17:20:00,TREMONT ST
222054404,VANDALISM,2009-07-20 17:20:00,BLUE HILL AVE
222054403,INVESTIGATE PERSON,2009-07-20 16:58:00,CHARLES RIVER AVENUE
222054402,INVESTIGATE PERSON,2009-07-20 15:07:00,MONSIGNOR PATRICK J. LYDON WAY
222054401,VANDALISM,2009-07-10 20:00:00,PARIS ST
222047101,PROPERTY - LOST/ MISSING,2009-06-25 15:00:00,SUDBURY ST
222054400,ASSAULT - SIMPLE,2009-07-20 16:22:00,BLACKFAN ST
222054399,ROBBERY,2009-07-20 16:52:00,WILDWOOD ST
222054398,VANDALISM,2009-07-20 16:25:00,SAINT BOTOLPH ST
222054397,LARCENY THEFT FROM MV - NON-ACCESSORY,2009-07-20 16:58:00,BLUE HILL AVE
222054396,SICK ASSIST,2009-07-20 15:38:00,SAINT BOTOLPH ST
222054395,THREATS TO DO BODILY HARM,2009-07-20 00:00:00,MARCELLA ST
222054394,MISSING PERSON,2009-07-18 16:00:00,BLUE HILL AVENUE
222054393,INVESTIGATE PERSON,2009-07-20 16:22:00,ASTORIA ST
222054392,M/V - LEAVING SCENE - PROPERTY DAMAGE,2009-07-20 15:40:00,WASHINGTON ST
222054391,BURGLARY - COMMERICAL,2009-07-18 17:43:00,WILLIAM F MCCLELLAN HWY
222054389,LARCENY SHOPLIFTING,2009-07-19 17:57:00,NEWBURY ST
222054386,ROBBERY,2009-07-20 15:35:00,BOYLSTON ST
222054384,VAL - OPERATING W/O AUTHORIZATION LAWFUL,2009-07-19 22:00:00,GIBSON ST
222054383,SICK/INJURED/MEDICAL - PERSON,2009-07-20 15:50:00,MILK ST
222054381,LARCENY ALL OTHERS,2009-07-16 18:50:00,WASHINGTON ST
222054380,INVESTIGATE PERSON,2009-07-20 15:48:00,RUTHERFORD AVE
222054379,M/V ACCIDENT - INVOLVING BICYCLE - INJURY,2009-07-20 15:44:00,"COLUMBIA RD & SEAVER ST
DORCHESTER  MA 02121
UNITE"
222054378,INVESTIGATE PERSON,2009-07-20 16:12:00,W BROADWAY
222054376,SICK ASSIST,2009-07-20 15:43:00,FRANKLIN ST
222054374,M/V - LEAVING SCENE - PROPERTY DAMAGE,2009-07-20 09:30:00,"OCONNOR WAY & KEMP ST
BOSTON  MA 02127
UNITED STAT"
222054373,INVESTIGATE PERSON,2009-07-20 13:50:00,STURBRIDGE ST
222054372,SICK ASSIST,2009-07-20 14:13:00,WOODCLIFF ST
222054370,ASSAULT - AGGRAVATED,2009-07-20 15:08:00,COREY RD
222054369,M/V - LEAVING SCENE - PROPERTY DAMAGE,2009-07-19 20:00:00,W BROADWAY
222054366,VANDALISM,2009-07-20 14:45:00,SUMMER ST
222054365,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,2009-07-20 14:05:00,SOUTHAMPTON STREET
222054364,LARCENY SHOPLIFTING,2009-07-20 13:20:00,BOYLSTON ST
222054363,INVESTIGATE PERSON,2009-07-20 14:36:00,"MASSACHUSETTS AVE & HARRISON AVE
BOSTON  MA 02118"
222054362,INVESTIGATE PERSON,2009-07-20 13:12:00,ROSSETER ST
222054361,INVESTIGATE PERSON,2009-07-20 14:26:00,COMMERCIAL ST
222054359,ASSAULT - AGGRAVATED,2009-07-20 14:22:00,ESTELLA ST
222054358,HARBOR INCIDENT / VIOLATION,2009-07-20 13:45:00,OUTER HARBOR
222054356,INVESTIGATE PERSON,2009-07-20 12:38:00,JERSEY ST
222054354,M/V ACCIDENT - INVOLVING BICYCLE - INJURY,2009-07-20 13:58:00,HOSMER ST
222054352,INVESTIGATE PERSON,2009-07-20 13:46:00,PIERS PARK LN
222054351,M/V ACCIDENT - PERSONAL INJURY,2009-07-20 13:48:00,"HUMBOLDT AVE & SEAVER ST
DORCHESTER  MA 02121
UNIT"
222054349,LARCENY ALL OTHERS,2009-07-20 11:41:00,CENTRE ST
222054347,FRAUD - CREDIT CARD / ATM FRAUD,2009-07-20 12:31:00,MARTHA RD
222054346,LARCENY THEFT FROM BUILDING,2009-07-20 13:21:00,BEACH ST
222054344,SICK ASSIST,2009-07-20 13:03:00,BERKELEY ST
222054343,FIRE REPORT,2009-07-20 12:38:00,JERSEY ST
222045588,BURGLARY - RESIDENTIAL,2009-06-20 17:54:00,WASHINGTON STREET
222054341,MISSING PERSON - LOCATED,2009-07-17 13:00:00,WASHINGTON ST
222054340,PROPERTY - LOST/ MISSING,2009-07-14 13:14:00,BLUE HILL AVE
222054339,LANDLORD - TENANT,2009-07-20 13:08:00,RIVER STREET
222054336,SICK/INJURED/MEDICAL - PERSON,2009-07-20 12:36:00,"CLARENDON ST & COLUMBUS AVE
BOSTON  MA 02116
UNITE"
222054334,M/V ACCIDENT - PROPERTY DAMAGE,2009-07-20 12:40:00,"DORCHESTER AVE & PARK ST
DORCHESTER  MA 02122
UNIT"
222054333,SICK ASSIST - DRUG RELATED ILLNESS,2009-07-20 11:36:00,WAREHAM ST
222054332,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,2009-07-20 12:39:00,BLUE HILL AVE
222054331,INVESTIGATE PERSON,2009-07-20 12:37:00,MONSIGNOR DENNIS F. O'CALLAGHA WAY
222054330,PROPERTY - FOUND,2009-07-20 13:00:00,SUDBURY ST
222054329,SICK ASSIST,2009-07-20 12:22:00,PARKER HILL AVE
222054328,INVESTIGATE PERSON,2009-07-20 13:06:00,WASHINGTON ST
222054327,INVESTIGATE PERSON,2009-07-20 09:00:00,HARRISON AVE
222054326,INVESTIGATE PERSON,2009-07-20 13:04:00,GIBSON ST
222054325,PROPERTY - FOUND,2009-07-20 09:00:00,WASHINGTON ST
222054324,THREATS TO DO BODILY HARM,2009-07-20 12:22:00,WESTVIEW ST
222054323,THREATS TO DO BODILY HARM,2009-07-20 10:46:00,ARCH ST
222054322,LARCENY SHOPLIFTING,2009-07-20 12:27:00,BOYLSTON ST
222054321,TOWED MOTOR VEHICLE,2009-07-20 12:12:00,SUMNER ST
222054319,ASSAULT - SIMPLE,2009-07-20 11:55:00,CHANNEL CENTER ST
222054318,INVESTIGATE PERSON,2009-07-19 16:00:00,WASHINGTON ST
222054317,FORGERY / COUNTERFEITING,2009-07-20 12:45:00,WASHINGTON ST
222054316,VERBAL DISPUTE,2009-07-20 12:20:00,JOY ST
222054315,FORGERY / COUNTERFEITING,2009-07-20 00:00:00,RIVER ST
222054314,INVESTIGATE PERSON,2009-07-19 22:50:00,GIBSON ST
222054313,PROPERTY - LOST/ MISSING,2009-07-20 12:35:00,BLUE HILL AVE
222054312,DISTURBING THE PEACE/ DISORDERLY CONDUCT/ GATHERING CAUSING ANNOYANCE/ NOISY PAR,2009-07-20 12:03:00,"GERARD ST & MASSACHUSETTS AVE
ROXBURY  MA 02118
UN"
222054311,SICK ASSIST,2009-07-20 10:51:00,"DUNCAN ST & GRANGER ST
DORCHESTER  MA 02122
UNITED"
222054310,M/V ACCIDENT - POLICE VEHICLE,2009-07-20 12:25:00,GOODRICH RD
222054308,M/V ACCIDENT - INVOLVING BICYCLE - INJURY,2009-07-20 12:00:00,"BUICK ST & COMMONWEALTH AVE
BRIGHTON  MA 02215
UNI"
222054306,SICK ASSIST,2009-07-20 00:00:00,WASHINGTON ST
222054305,THREATS TO DO BODILY HARM,2009-07-18 10:27:00,BERKELEY ST
222054303,M/V - LEAVING SCENE - PERSONAL INJURY,2009-07-20 11:45:00,GIBSON ST
222054302,INVESTIGATE PERSON,2009-07-20 12:00:00,PARIS ST
222054301,MISSING PERSON - LOCATED,2009-07-20 11:44:00,TRAVELER ST
222054300,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,2009-07-20 11:25:00,MASSACHUSETTS AVENUE
222054299,PROPERTY - LOST/ MISSING,2009-07-20 12:07:00,"UNION ST & HANOVER ST
BOSTON  MA 02109
UNITED STAT"
222054297,SICK/INJURED/MEDICAL - PERSON,2009-07-20 03:01:00,FANEUIL HALL MARKETPLACE
222054295,M/V ACCIDENT - OTHER,2009-07-20 10:11:00,"W FOURTH ST & D ST
SOUTH BOSTON  MA 02127
UNITED S"
222054294,INVESTIGATE PERSON,2009-07-20 11:05:00,COVENTRY ST
222054293,AUTO THEFT - MOTORCYCLE / SCOOTER,2009-07-20 11:48:00,BORDER ST
222054292,VERBAL DISPUTE,2009-07-20 11:30:00,CHAMBLET ST
222054289,LARCENY THEFT OF MV PARTS & ACCESSORIES,2009-07-19 23:00:00,WASHINGTON ST
222054287,INVESTIGATE PERSON,2009-07-20 11:01:00,CHURCH ST
222054285,INVESTIGATE PERSON,2009-07-19 19:20:00,W BROADWAY
222054284,LARCENY THEFT FROM MV - NON-ACCESSORY,2009-07-19 11:00:00,E COTTAGE ST
222054283,SICK ASSIST,2009-07-20 10:42:00,ROWES WHRF
222054282,INVESTIGATE PERSON,2009-07-19 15:15:00,SUMMER ST
222054281,SICK ASSIST,2009-07-20 10:57:00,BENNINGTON ST
222054280,M/V - LEAVING SCENE - PROPERTY DAMAGE,2009-07-20 11:22:00,MASSACHUSETTS AVE
222054279,TOWED MOTOR VEHICLE,2009-07-20 10:17:00,COMMONWEALTH AVE
222054278,PROPERTY - LOST/ MISSING,2009-07-16 01:00:00,W BROADWAY
222054277,HARASSMENT/ CRIMINAL HARASSMENT,2009-07-19 09:30:00,W BROADWAY
222054276,LARCENY ALL OTHERS,2009-07-17 11:09:00,HARRISON AVE
222054274,M/V ACCIDENT - PROPERTY DAMAGE,2009-07-16 23:50:00,STOUGHTON ST
222054272,INVESTIGATE PERSON,2009-07-20 11:00:00,BRANDYWYNE DR
222054271,PROPERTY - LOST/ MISSING,2009-03-01 12:00:00,BLUE HILL AVE
222054270,INVESTIGATE PERSON,2009-07-20 10:16:00,HANCOCK ST
222054269,LARCENY SHOPLIFTING,2009-07-20 09:30:00,WARREN STREET
222054268,SICK/INJURED/MEDICAL - PERSON,2009-07-20 10:16:00,BLOSSOM ST
222054267,LARCENY THEFT FROM MV - NON-ACCESSORY,2009-07-19 18:00:00,SUDBURY ST
222054266,THREATS TO DO BODILY HARM,2009-07-20 10:23:00,WASHINGTON ST
222054265,HARBOR INCIDENT / VIOLATION,2009-07-20 09:10:00,TERMINAL ST
222054264,VAL - VIOLATION OF AUTO LAW,2009-07-20 10:18:00,WASHINGTON ST
222054263,AUTO THEFT,2009-07-10 00:00:00,GIBSON ST
222054261,TOWED MOTOR VEHICLE,2009-07-20 08:09:00,H ST
222054260,LARCENY THEFT FROM MV - NON-ACCESSORY,2009-07-20 09:45:00,CENTRE ST
222054259,TOWED MOTOR VEHICLE,2009-07-20 08:55:00,D ST
222054257,PROPERTY - LOST/ MISSING,2009-07-18 23:30:00,SUDBURY ST
222054256,VERBAL DISPUTE,2009-07-20 08:00:00,GREYLOCK ROAD
222054255,PROPERTY - LOST/ MISSING,2009-07-13 22:00:00,WAVERLY STREET
222054254,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,2009-07-20 09:15:00,AMORY ST
222054250,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,2009-07-20 09:48:00,"MASSACHUSETTS AVE & MELNEA CASS BLVD
BOSTON  MA 02"
222054249,TOWED MOTOR VEHICLE,2009-07-20 09:59:00,BELGRADE AVE
222054248,FRAUD - FALSE PRETENSE / SCHEME,2009-07-19 12:00:00,HARRISON AVE
222054245,THREATS TO DO BODILY HARM,2009-07-19 19:00:00,HIGHLAND AVE
222054244,OTHER OFFENSE,2009-07-20 09:22:00,SOLDIERS FIELD RD
222054243,SICK ASSIST,2009-07-20 08:31:00,BORDER ST
222054242,M/V ACCIDENT - OTHER,2009-07-20 09:03:00,DEDHAM ST
222054241,SEARCH WARRANT,2009-07-20 09:33:00,SCHROEDER PLZ
222054240,TOWED MOTOR VEHICLE,2009-07-20 09:10:00,KENDALL ST
222054239,PROPERTY - FOUND,2009-07-20 09:24:00,WASHINGTON ST
222054238,M/V ACCIDENT - PERSONAL INJURY,2009-07-20 09:01:00,"CEMETERY RD & FOREST HILLS ST
JAMAICA PLAIN  MA 02"
222054237,VERBAL DISPUTE,2009-07-20 08:06:00,BYNNER ST
222054235,PROPERTY - LOST/ MISSING,2009-07-05 00:00:00,HYDE PARK AVE
222054234,TOWED MOTOR VEHICLE,2009-07-20 07:42:00,ARMANDINE ST
222054233,INVESTIGATE PERSON,2009-07-20 08:19:00,"CIRCUIT ST & WALNUT AVE
ROXBURY  MA 02119
UNITED S"
222054232,LARCENY ALL OTHERS,2009-06-17 17:00:00,HAROLD ST
222054230,ASSAULT - AGGRAVATED,2009-07-20 08:03:00,SOUTHAMPTON ST
222054229,M/V ACCIDENT - INVOLVING PEDESTRIAN - INJURY,2009-07-20 07:51:00,"BRAINERD RD & HARVARD AVE
BRIGHTON  MA 02134
UNITE"
222054227,SUDDEN DEATH,2009-07-19 23:00:00,WASHINGTON ST
222054225,SICK ASSIST,2009-07-20 06:49:00,"MASSACHUSETTS AVE & PROCTOR ST
ROXBURY  MA 02118
U"
222054224,LARCENY THEFT OF MV PARTS & ACCESSORIES,2009-07-20 06:49:00,RUGGLES ST
222054222,LARCENY THEFT FROM MV - NON-ACCESSORY,2009-07-19 20:30:00,WESTGLOW ST
222054221,INVESTIGATE PROPERTY,2009-07-20 05:36:00,MASSACHUSETTS AVE
222054220,M/V ACCIDENT - PERSONAL INJURY,2009-07-20 04:55:00,"AMERICAN LEGION HWY & WALK HILL ST
ROSLINDALE  MA "
222054219,VAL - OPERATING AFTER REV/SUSP.,2009-07-20 01:34:00,"STOUGHTON ST & PLEASANT ST
DORCHESTER  MA 02125
UN"
222054216,INVESTIGATE PERSON,2009-07-20 03:28:00,TAFT ST
222054215,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),2009-07-20 02:29:00,"E CANTON ST & HARRISON AVE
BOSTON  MA 02118
UNITED"
222054213,INVESTIGATE PERSON,2009-07-20 03:06:00,CLARKWOOD ST
222054212,SICK ASSIST - DRUG RELATED ILLNESS,2009-07-20 01:58:00,WOODLEDGE ST
222054211,INVESTIGATE PERSON,2009-07-20 01:39:00,SAINT GREGORY ST
222054210,VANDALISM,2009-07-20 02:06:00,TREMONT ST
222054209,ASSAULT - SIMPLE,2009-07-20 01:37:00,POLK ST
222054208,M/V ACCIDENT - OTHER CITY VEHICLE,2009-07-20 01:44:00,WASHINGTON ST
222054207,INVESTIGATE PROPERTY,2009-07-20 01:28:00,RIVER ST
222054206,HARASSMENT/ CRIMINAL HARASSMENT,2009-06-22 18:45:00,W BROADWAY
222054205,LARCENY THEFT FROM MV - NON-ACCESSORY,2009-07-18 15:00:00,HARRISON AVE
222054204,TOWED MOTOR VEHICLE,2009-07-20 00:12:00,BUTTONWOOD ST
222054202,ASSAULT - AGGRAVATED,2009-07-19 23:53:00,CORINTH ST
222054200,M/V ACCIDENT - OTHER,2009-07-19 23:31:00,"RIVER ST & ROSA ST
HYDE PARK  MA 02136
UNITED STAT"
222054199,ROBBERY,2009-07-19 19:10:00,W BROADWAY
222054198,INJURY BICYCLE NO M/V INVOLVED,2009-07-20 00:31:00,"SURFACE RD & SUDBURY ST
BOSTON  MA 02114
UNITED ST"
222054197,SICK ASSIST,2009-07-19 23:52:00,FREMONT STREET
222054196,M/V - LEAVING SCENE - PROPERTY DAMAGE,2009-07-19 23:54:00,"CONGRESS ST & SLEEPER ST
SOUTH BOSTON  MA 02210
UN"
222054195,M/V ACCIDENT - PROPERTY DAMAGE,2009-07-19 23:21:00,STANDISH ST
222054193,ASSAULT - AGGRAVATED,2009-07-19 23:20:00,BLUE HILL AVE
222054192,BURGLARY - RESIDENTIAL,2009-07-19 23:06:00,CHELSEA ST
222054191,LARCENY THEFT OF MV PARTS & ACCESSORIES,2009-07-19 20:23:00,WACHUSETT ST
222054189,INVESTIGATE PERSON,2009-07-19 22:39:00,COLUMBIA RD
222054187,M/V ACCIDENT - OTHER,2009-07-19 21:45:00,COMMONWEALTH AVE
222054186,STOLEN PROPERTY - BUYING / RECEIVING / POSSESSING,2009-07-19 10:30:00,MASSACHUSETTS AVE
222054185,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,2009-07-19 22:17:00,WARREN ST
222054184,HARASSMENT/ CRIMINAL HARASSMENT,2009-07-19 21:50:00,QUINCY ST
222054182,LARCENY THEFT OF MV PARTS & ACCESSORIES,2009-07-04 10:00:00,TREMONT ST
222054181,SICK ASSIST,2009-07-19 21:04:00,HALIFAX ST
222054177,FRAUD - FALSE PRETENSE / SCHEME,2009-07-19 15:00:00,W BROADWAY
222054176,INVESTIGATE PERSON,2009-07-19 21:20:00,CITY HALL AVE
222054175,LARCENY THEFT FROM MV - NON-ACCESSORY,2009-07-19 20:30:00,GIBSON ST
222054174,THREATS TO DO BODILY HARM,2009-07-19 20:36:00,BLUE HILL AVE
222054173,INVESTIGATE PERSON,2009-07-19 21:26:00,GIBSON ST
222054172,THREATS TO DO BODILY HARM,2009-07-19 20:50:00,PRENTISS ST
222054171,THREATS TO DO BODILY HARM,2009-07-19 18:20:00,FAN PIER BLVD
222054169,INVESTIGATE PERSON,2009-07-19 16:00:00,BLUE HILL AVENUE
222054168,VAL - VIOLATION OF AUTO LAW,2009-07-19 17:08:00,CENTRE ST
222054165,ROBBERY,2009-07-19 21:02:00,HOWARD PL
222054164,SICK ASSIST,2009-07-19 20:26:00,LESEUR RD
222054162,LARCENY ALL OTHERS,2009-07-19 20:32:00,"HENRY ST & MAVERICK SQ
EAST BOSTON  MA 02128
UNITE"
222054161,ASSAULT - SIMPLE,2009-07-19 20:39:00,WILLIAM T MORRISSEY BLVD
222054160,M/V - LEAVING SCENE - PROPERTY DAMAGE,2009-07-19 20:40:00,HARRISON AVE
222054159,M/V ACCIDENT - OTHER,2009-07-19 16:51:00,GIBSON ST
222054157,LARCENY THEFT FROM BUILDING,2009-07-19 19:58:00,HUNTINGTON AVE
222054156,FIRE REPORT,2009-07-19 17:51:00,PRINCETON ST
222054155,ASSAULT - AGGRAVATED,2009-07-19 20:27:00,HUMBOLDT AVE
222054153,PROPERTY - LOST/ MISSING,2009-07-19 07:00:00,NEW SUDBURY ST
222054152,SICK ASSIST,2009-07-19 19:30:00,DORCHESTER AVE
222054150,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,2009-07-19 19:00:00,SIERRA RD
222054148,SICK ASSIST,2009-07-19 19:55:00,BOWKER ST
222054146,AUTO THEFT,2009-07-19 19:43:00,WINTHROP ST
222054145,SICK ASSIST,2009-07-19 17:23:00,WEBSTER ST
222054144,INVESTIGATE PERSON,2009-07-19 20:03:00,BEETHOVEN ST
222054143,VAL - VIOLATION OF AUTO LAW,2009-07-19 19:42:00,LINWOOD ST
222054142,FRAUD - FALSE PRETENSE / SCHEME,2009-02-01 00:00:00,RIVER ST
222054141,ASSAULT - SIMPLE,2009-07-19 19:20:00,TREMONT ST
222054140,AUTO THEFT,2009-07-18 15:45:00,WASHINGTON ST
222054139,LARCENY THEFT FROM BUILDING,2009-07-16 00:53:00,SUDBURY ST
222054138,LANDLORD - TENANT,2009-07-19 19:10:00,HEATH ST
222054137,ASSAULT - SIMPLE,2009-07-19 19:31:00,"MASSACHUSETTS AVE & ALBANY ST
BOSTON  MA 02118
UNI"
222054136,M/V - LEAVING SCENE - PROPERTY DAMAGE,2009-07-17 17:55:00,WASHINGTON ST
222054135,M/V - LEAVING SCENE - PROPERTY DAMAGE,2009-07-19 19:18:00,BRIGHTON AVE
222054133,THREATS TO DO BODILY HARM,2009-07-19 18:34:00,HUNTINGTON AVE
222054132,INVESTIGATE PERSON,2009-07-19 18:32:00,WARREN ST
222054131,M/V ACCIDENT - OTHER,2009-07-19 19:15:00,"BELGRADE AVE & WALWORTH ST
ROSLINDALE  MA 02131
UN"
222054130,THREATS TO DO BODILY HARM,2009-07-19 19:31:00,BOYLSTON ST
222054128,M/V - LEAVING SCENE - PROPERTY DAMAGE,2009-07-19 14:30:00,WASHINGTON ST
222054127,M/V ACCIDENT - PERSONAL INJURY,2009-07-19 19:03:00,"BLAKE ST & RUSKINDALE RD
BOSTON  MA 02136
UNITED S"
222054126,INVESTIGATE PERSON,2009-07-19 19:01:00,AMES ST
222054124,SICK ASSIST,2009-07-19 19:03:00,DUDLEY ST
222054122,LARCENY THEFT OF BICYCLE,2009-07-19 17:51:00,CHARTER ST
222054117,TOWED MOTOR VEHICLE,2009-07-19 18:15:00,ORKNEY RD
222054116,INVESTIGATE PERSON,2009-07-19 18:30:00,DORCHESTER ST
222054115,LARCENY ALL OTHERS,2009-07-19 18:26:00,SAINT JAMES ST
222054113,INVESTIGATE PROPERTY,2009-07-19 07:30:00,SUDBURY ST
222054112,LANDLORD - TENANT,2009-07-19 18:30:00,WELD ST
222054110,ASSAULT - SIMPLE,2009-07-19 17:55:00,WARREN ST
222054109,INVESTIGATE PERSON,2009-07-19 16:06:00,STANIFORD ST
222054108,FIRE REPORT,2009-07-19 18:06:00,TENNIS RD
222054107,PROPERTY - ACCIDENTAL DAMAGE,2009-07-19 15:00:00,SOUTHAMPTON ST
222054106,LARCENY ALL OTHERS,2009-07-19 14:47:00,TYNDALE ST
222054105,FRAUD - IMPERSONATION,2009-07-18 11:00:00,CENTRE ST
222054104,INVESTIGATE PERSON,2009-07-19 16:34:00,BLUE HILL AVE
222054103,M/V ACCIDENT - PERSONAL INJURY,2009-07-19 17:31:00,"STANIFORD ST & WILLIAM CARDINAL O'CONNELL WAY
BOST"
222054102,M/V - LEAVING SCENE - PROPERTY DAMAGE,2009-07-19 13:00:00,MALCOLM X BLVD
222054101,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,2009-07-19 17:26:00,BOYLSTON ST
222054100,M/V ACCIDENT - POLICE VEHICLE,2009-07-19 18:06:00,WARREN ST
222054099,SICK ASSIST,2009-07-19 17:33:00,WESTMORE RD
222054098,INVESTIGATE PROPERTY,2009-07-19 18:00:00,"WEST ST & HYDE PARK AVE
HYDE PARK  MA 02136
UNITED"
222054097,INVESTIGATE PROPERTY,2009-07-12 17:30:00,WOODLEDGE ST
222054095,HARASSMENT/ CRIMINAL HARASSMENT,2009-07-19 17:34:00,COMMERCIAL ST
222054094,M/V ACCIDENT - OTHER,2009-07-19 17:00:00,CENTRE ST
222054093,M/V PLATES - LOST,2009-07-18 17:00:00,HARRISON AVE
222054092,M/V ACCIDENT - OTHER,2009-07-19 17:30:00,"WALK HILL ST & CANTERBURY ST
ROSLINDALE  MA 02131"
222054091,INVESTIGATE PERSON,2009-07-19 17:12:00,STANHOPE STREET
222054090,VAL - OPERATING AFTER REV/SUSP.,2009-07-19 17:12:00,LAMARTINE ST
222054089,VANDALISM,2009-07-08 16:00:00,BLUE HILL AVENUE
222054088,PROPERTY - LOST/ MISSING,2009-07-15 18:00:00,W BROADWAY
222054087,LARCENY THEFT OF BICYCLE,2009-07-19 15:30:00,HANCOCK ST
222054086,INVESTIGATE PERSON,2009-07-19 16:57:00,FAIRLAWN AVE
222054085,SICK ASSIST,2009-07-19 16:49:00,HARRISON AVE
222054084,FRAUD - FALSE PRETENSE / SCHEME,2009-06-14 14:05:00,WESTLAND AVE
222054083,M/V - LEAVING SCENE - PROPERTY DAMAGE,2009-07-19 15:39:00,DUDLEY ST
222054081,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,2009-07-19 16:50:00,"WASHINGTON ST & MARVIN ST
ROXBURY  MA 02119
UNITED"
222054080,LARCENY THEFT FROM MV - NON-ACCESSORY,2009-07-17 22:00:00,W BROADWAY
222054079,LARCENY THEFT OF BICYCLE,2009-07-19 16:16:00,PUBLIC ALLEY NO. 430
222054077,INVESTIGATE PERSON,2009-07-18 21:25:00,RIVER ST
222054075,PROPERTY - LOST/ MISSING,2009-07-19 16:02:00,MILK ST
222054074,TOWED MOTOR VEHICLE,2009-07-19 16:34:00,LONSDALE ST
222054073,LARCENY THEFT FROM BUILDING,2009-07-16 16:32:00,WASHINGTON ST
222054072,INVESTIGATE PERSON,2009-07-18 17:00:00,SHAWMUT AVE
222054071,ROBBERY,2009-07-19 16:10:00,HARVARD ST
222054070,INVESTIGATE PROPERTY,2009-07-19 16:21:00,WOOLSON ST
222054068,PROPERTY - FOUND,2009-07-19 16:15:00,HARRISON AVE
222054065,SICK/INJURED/MEDICAL - PERSON,2009-07-19 00:00:00,PARKER HILL AVE
222054064,FRAUD - IMPERSONATION,2009-07-19 16:03:00,GIBSON ST
222054063,INVESTIGATE PERSON,2009-07-19 13:43:00,ROSSETER ST
222054061,THREATS TO DO BODILY HARM,2009-07-17 13:30:00,POPLAR ST
222054060,PROPERTY - FOUND,2009-07-19 15:44:00,W BROADWAY
222054059,PROPERTY - LOST/ MISSING,2009-07-09 00:00:00,SUDBURY ST
222054058,SICK ASSIST,2009-07-19 15:00:00,CENTER PLZ
222054056,M/V PLATES - LOST,2009-07-19 15:27:00,GENERAL LAWRENCE J LOGAN WAY
222054055,M/V ACCIDENT - PROPERTY DAMAGE,2009-07-19 14:43:00,HYDE PARK AVE
222054054,FIREARM/WEAPON - FOUND OR CONFISCATED,2009-07-19 15:10:00,PARKER ST
222054053,M/V - LEAVING SCENE - PROPERTY DAMAGE,2009-07-16 14:26:00,"EDGEWOOD ST & WARREN ST
BOSTON  MA 02119
UNITED ST"
222054052,SICK/INJURED/MEDICAL - POLICE,2009-07-19 15:18:00,GIBSON ST
222054050,TOWED MOTOR VEHICLE,2009-07-19 15:00:00,D ST
222054048,FRAUD - CREDIT CARD / ATM FRAUD,2009-07-15 17:11:00,HOMESTEAD ST
222054047,INVESTIGATE PERSON,2009-07-19 15:00:00,HYDE PARK AVE
222054046,FRAUD - WIRE,2009-05-09 12:00:00,BLUE HILL AVE
222054045,INVESTIGATE PERSON,2009-07-19 00:00:00,WESTMINSTER AVE
222054044,LARCENY THEFT OF BICYCLE,2009-07-16 15:00:00,WASHINGTON ST
222054043,M/V - LEAVING SCENE - PROPERTY DAMAGE,2009-07-19 11:50:00,ASPINWALL RD
222054041,INVESTIGATE PERSON,2009-07-19 13:48:00,FRANCIS ST
222054040,INVESTIGATE PROPERTY,2009-07-19 14:45:00,GIBSON ST
222054036,FRAUD - FALSE PRETENSE / SCHEME,2009-07-19 14:41:00,WASHINGTON ST
